id,session,age,age_cl,appearance_cl,bmi,schooling,asq_cl,provider_second,asian_cl,black_cl,hispanic_cl,othrace_cl,reg,hot,massage_cl,lnw,llength,unsafe,asian,black,hispanic,other,white,asq,cohab,married,divorced,separated,nevermarried,widowed
120.0,2.0,47.0,55.0,7.0,19.13491,14.0,3025.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,1.0,0.0,0.0,0.0
120.0,4.0,47.0,45.0,4.0,19.13491,14.0,2025.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.2983174,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,2209.0,0.0,0.0,1.0,0.0,0.0,0.0
186.0,4.0,44.0,72.0,7.0,29.177246,14.0,5184.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,1.0,0.0,0.0
186.0,2.0,44.0,43.0,6.0,29.177246,14.0,1849.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,1.0,0.0,0.0
186.0,1.0,44.0,53.0,7.0,29.177246,14.0,2809.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,1.0,0.0,0.0
186.0,3.0,44.0,62.0,6.0,29.177246,14.0,3844.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0106354,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,1936.0,0.0,0.0,0.0,1.0,0.0,0.0
665.0,2.0,28.0,35.0,5.0,25.68279,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.8373137,4.248495,1.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
665.0,3.0,28.0,55.0,2.0,25.68279,14.0,3025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.164786,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
665.0,4.0,28.0,55.0,3.0,25.68279,14.0,3025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.530461,3.5553482,1.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
665.0,1.0,28.0,45.0,3.0,25.68279,14.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,784.0,1.0,0.0,0.0,0.0,0.0,0.0
483.0,2.0,37.0,50.0,6.0,20.36911,14.0,2500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.536177,5.192957,0.0,0.0,0.0,0.0,0.0,1.0,1369.0,0.0,0.0,1.0,0.0,0.0,0.0
483.0,4.0,37.0,48.0,4.0,20.36911,14.0,2304.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.3820267,6.3969297,0.0,0.0,0.0,0.0,0.0,1.0,1369.0,0.0,0.0,1.0,0.0,0.0,0.0
254.0,1.0,28.0,36.0,8.0,18.457256,16.0,1296.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,0.0,0.0,1.0,0.0
254.0,2.0,28.0,58.0,6.0,18.457256,16.0,3364.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.7037826,5.192957,0.0,0.0,0.0,0.0,0.0,1.0,784.0,0.0,0.0,0.0,0.0,1.0,0.0
672.0,1.0,29.0,18.0,2.0,21.94589,14.0,324.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5022902,4.4998097,0.0,0.0,1.0,0.0,0.0,0.0,841.0,0.0,0.0,1.0,0.0,0.0,0.0
571.0,3.0,39.0,35.0,7.0,21.588667,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.857933,4.787492,1.0,1.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,1.0,0.0,0.0,0.0
571.0,1.0,39.0,50.0,7.0,21.588667,14.0,2500.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.9565454,2.9957323,1.0,1.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,1.0,0.0,0.0,0.0
571.0,2.0,39.0,67.0,6.0,21.588667,14.0,4489.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2983174,4.0943446,1.0,1.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,1.0,0.0,0.0,0.0
571.0,4.0,39.0,40.0,7.0,21.588667,14.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.9914646,4.0943446,1.0,1.0,0.0,0.0,0.0,0.0,1521.0,0.0,0.0,1.0,0.0,0.0,0.0
137.0,3.0,33.0,45.0,8.0,24.886475,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.075174,3.8066626,1.0,0.0,0.0,1.0,0.0,0.0,1089.0,0.0,1.0,0.0,0.0,0.0,0.0
137.0,1.0,33.0,65.0,5.0,24.886475,16.0,4225.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.787492,3.6888795,1.0,0.0,0.0,1.0,0.0,0.0,1089.0,0.0,1.0,0.0,0.0,0.0,0.0
137.0,2.0,33.0,35.0,7.0,24.886475,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6347895,3.4011974,1.0,0.0,0.0,1.0,0.0,0.0,1089.0,0.0,1.0,0.0,0.0,0.0,0.0
137.0,4.0,33.0,39.0,5.0,24.886475,16.0,1521.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.4161005,3.6888795,1.0,0.0,0.0,1.0,0.0,0.0,1089.0,0.0,1.0,0.0,0.0,0.0,0.0
157.0,3.0,22.0,35.0,1.0,22.140337,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,3.8066626,0.0,0.0,0.0,0.0,0.0,1.0,484.0,0.0,0.0,0.0,0.0,1.0,0.0
157.0,2.0,22.0,25.0,5.0,22.140337,14.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090077,1.609438,0.0,0.0,0.0,0.0,0.0,1.0,484.0,0.0,0.0,0.0,0.0,1.0,0.0
157.0,1.0,22.0,30.0,5.0,22.140337,14.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6200733,2.9957323,1.0,0.0,0.0,0.0,0.0,1.0,484.0,0.0,0.0,0.0,0.0,1.0,0.0
76.0,2.0,42.0,,,19.933838,12.0,,2.0,,,,,0.0,0.0,0.0,5.809143,4.4998097,0.0,0.0,0.0,0.0,1.0,0.0,1764.0,0.0,0.0,1.0,0.0,0.0,0.0
76.0,4.0,42.0,52.0,3.0,19.933838,12.0,2704.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,3.4011974,0.0,0.0,0.0,0.0,1.0,0.0,1764.0,0.0,0.0,1.0,0.0,0.0,0.0
76.0,3.0,42.0,,,19.933838,12.0,,2.0,,,,,0.0,0.0,0.0,5.857933,4.0943446,0.0,0.0,0.0,0.0,1.0,0.0,1764.0,0.0,0.0,1.0,0.0,0.0,0.0
76.0,1.0,42.0,52.0,3.0,19.933838,12.0,2704.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,3.912023,0.0,0.0,0.0,0.0,1.0,0.0,1764.0,0.0,0.0,1.0,0.0,0.0,0.0
68.0,4.0,46.0,59.0,4.0,22.494583,14.0,3481.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.441418,4.8675346,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
68.0,2.0,46.0,55.0,3.0,22.494583,14.0,3025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,3.912023,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
68.0,3.0,46.0,39.0,8.0,22.494583,14.0,1521.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7037826,3.912023,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
68.0,1.0,46.0,62.0,3.0,22.494583,14.0,3844.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.480639,4.828314,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
65.0,2.0,25.0,30.0,3.0,18.826622,16.0,900.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0
65.0,1.0,25.0,47.0,8.0,18.826622,16.0,2209.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5859995,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,625.0,0.0,0.0,0.0,0.0,1.0,0.0
73.0,1.0,36.0,40.0,5.0,20.085714,14.0,1600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0106354,4.787492,0.0,0.0,0.0,0.0,1.0,0.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
73.0,2.0,36.0,45.0,6.0,20.085714,14.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.9914646,3.4011974,0.0,0.0,0.0,0.0,1.0,0.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
73.0,4.0,36.0,40.0,5.0,20.085714,14.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.828314,4.787492,0.0,0.0,0.0,0.0,1.0,0.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
73.0,3.0,36.0,35.0,7.0,20.085714,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.9914646,4.0943446,0.0,0.0,0.0,0.0,1.0,0.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
153.0,3.0,34.0,30.0,6.0,29.85652,14.0,900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0388064,4.248495,0.0,0.0,0.0,0.0,0.0,1.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0
153.0,1.0,34.0,34.0,3.0,29.85652,14.0,1156.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.2983174,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0
153.0,4.0,34.0,35.0,7.0,29.85652,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.521461,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0
153.0,2.0,34.0,54.0,7.0,29.85652,14.0,2916.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.2983174,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1156.0,0.0,0.0,1.0,0.0,0.0,0.0
210.0,1.0,41.0,59.0,5.0,20.404192,16.0,3481.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.115996,5.192957,0.0,0.0,0.0,0.0,0.0,1.0,1681.0,0.0,0.0,1.0,0.0,0.0,0.0
210.0,2.0,41.0,38.0,8.0,20.404192,16.0,1444.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1681.0,0.0,0.0,1.0,0.0,0.0,0.0
210.0,3.0,41.0,63.0,4.0,20.404192,16.0,3969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5859995,4.4998097,0.0,0.0,0.0,0.0,0.0,1.0,1681.0,0.0,0.0,1.0,0.0,0.0,0.0
453.0,3.0,23.0,40.0,6.0,24.798855,14.0,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,529.0,0.0,0.0,0.0,0.0,1.0,0.0
453.0,1.0,23.0,45.0,4.0,24.798855,14.0,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,4.6051702,1.0,0.0,0.0,0.0,0.0,1.0,529.0,0.0,0.0,0.0,0.0,1.0,0.0
453.0,4.0,23.0,35.0,1.0,24.798855,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,529.0,0.0,0.0,0.0,0.0,1.0,0.0
453.0,2.0,23.0,53.0,10.0,24.798855,14.0,2809.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,529.0,0.0,0.0,0.0,0.0,1.0,0.0
262.0,2.0,29.0,28.0,8.0,34.32617,14.0,784.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.521461,4.0943446,0.0,0.0,0.0,0.0,1.0,0.0,841.0,0.0,1.0,0.0,0.0,0.0,0.0
262.0,1.0,29.0,30.0,5.0,34.32617,14.0,900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.857933,4.0943446,0.0,0.0,0.0,0.0,1.0,0.0,841.0,0.0,1.0,0.0,0.0,0.0,0.0
492.0,1.0,35.0,45.0,7.0,20.504168,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.2983174,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
492.0,2.0,35.0,45.0,6.0,20.504168,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0106354,1.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
492.0,4.0,35.0,75.0,3.0,20.504168,16.0,5625.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,5.0106354,0.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
492.0,3.0,35.0,,6.0,20.504168,16.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.6051702,0.0,0.0,0.0,0.0,0.0,1.0,1225.0,0.0,0.0,1.0,0.0,0.0,0.0
640.0,1.0,36.0,40.0,3.0,19.57563,12.0,1600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.857933,4.0943446,0.0,0.0,0.0,1.0,0.0,0.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
640.0,2.0,36.0,37.5,5.0,19.57563,12.0,1406.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.521461,4.0943446,0.0,0.0,0.0,1.0,0.0,0.0,1296.0,0.0,0.0,1.0,0.0,0.0,0.0
548.0,1.0,27.0,54.0,4.0,20.672127,16.0,2916.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,0.0,1.0,0.0
548.0,4.0,27.0,47.0,4.0,20.672127,16.0,2209.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.9077554,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,0.0,1.0,0.0
548.0,3.0,27.0,50.0,4.0,20.672127,16.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3969297,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,0.0,1.0,0.0
548.0,2.0,27.0,34.0,7.0,20.672127,16.0,1156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3969297,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,729.0,0.0,0.0,0.0,0.0,1.0,0.0
211.0,3.0,23.0,55.0,7.0,18.597883,11.0,3025.0,1.0,,,,,0.0,1.0,0.0,5.7037826,4.787492,1.0,1.0,0.0,0.0,0.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0
211.0,1.0,23.0,45.0,5.0,18.597883,11.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,1.0,1.0,0.0,0.0,0.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0
211.0,2.0,23.0,82.0,3.0,18.597883,11.0,6724.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7838254,4.787492,1.0,1.0,0.0,0.0,0.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0
211.0,4.0,23.0,38.0,7.0,18.597883,11.0,1444.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7365723,4.0943446,1.0,1.0,0.0,0.0,0.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0
644.0,2.0,32.0,35.0,8.0,24.797178,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,0.0,1.0,0.0,0.0,0.0
644.0,1.0,32.0,40.0,10.0,24.797178,16.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,0.0,1.0,0.0,0.0,0.0
644.0,4.0,32.0,23.0,10.0,24.797178,16.0,529.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.480639,3.912023,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,0.0,1.0,0.0,0.0,0.0
644.0,3.0,32.0,35.0,8.0,24.797178,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,2.0,45.0,43.0,6.0,20.632425,14.0,1849.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.9914646,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,3.0,45.0,60.0,4.0,20.632425,14.0,3600.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.7037826,5.480639,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,1.0,45.0,71.0,4.0,20.632425,14.0,5041.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2025.0,0.0,0.0,1.0,0.0,0.0,0.0
452.0,2.0,36.0,42.5,3.0,19.366392,14.0,1806.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1296.0,1.0,0.0,0.0,0.0,0.0,0.0
452.0,4.0,36.0,35.0,4.0,19.366392,14.0,1225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1296.0,1.0,0.0,0.0,0.0,0.0,0.0
452.0,1.0,36.0,60.0,3.0,19.366392,14.0,3600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1296.0,1.0,0.0,0.0,0.0,0.0,0.0
452.0,3.0,36.0,40.0,4.0,19.366392,14.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,1296.0,1.0,0.0,0.0,0.0,0.0,0.0
264.0,1.0,40.0,30.0,7.0,18.288242,16.0,900.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9224715,3.8066626,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,0.0,1.0,0.0,0.0
264.0,2.0,40.0,35.0,7.0,18.288242,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.480639,3.4011974,0.0,0.0,0.0,0.0,0.0,1.0,1600.0,0.0,0.0,0.0,1.0,0.0,0.0
86.0,4.0,26.0,42.0,5.0,42.569202,14.0,1764.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.7037826,4.787492,0.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
86.0,3.0,26.0,37.0,8.0,42.569202,14.0,1369.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.521461,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
86.0,2.0,26.0,25.0,9.0,42.569202,14.0,625.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.2983174,4.787492,1.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
86.0,1.0,26.0,43.0,3.0,42.569202,14.0,1849.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.452468,5.192957,0.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,1.0,24.0,73.0,2.0,26.25395,14.0,5329.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.9914646,5.0106354,0.0,0.0,0.0,0.0,1.0,0.0,576.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,4.0,24.0,42.0,3.0,26.25395,14.0,1764.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3969297,3.4011974,0.0,0.0,0.0,0.0,1.0,0.0,576.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,2.0,24.0,50.0,9.0,26.25395,14.0,2500.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,5.7037826,4.0943446,0.0,0.0,0.0,0.0,1.0,0.0,576.0,0.0,0.0,0.0,0.0,1.0,0.0
92.0,3.0,24.0,30.0,9.0,26.25395,14.0,900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.3969297,3.4011974,0.0,0.0,0.0,0.0,1.0,0.0,576.0,0.0,0.0,0.0,0.0,1.0,0.0
200.0,1.0,53.0,52.5,4.0,22.594124,16.0,2756.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2809.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,4.0,53.0,55.0,2.0,22.594124,16.0,3025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521461,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2809.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,3.0,53.0,48.0,7.0,22.594124,16.0,2304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2809.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,2.0,53.0,54.0,4.0,22.594124,16.0,2916.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.2983174,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2809.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,3.0,21.0,40.0,2.0,19.967142,14.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9914646,2.7080503,0.0,0.0,0.0,0.0,1.0,0.0,441.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,1.0,21.0,48.0,3.0,19.967142,14.0,2304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2983174,3.8066626,0.0,0.0,0.0,0.0,1.0,0.0,441.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,4.0,21.0,23.0,4.0,19.967142,14.0,529.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090077,2.7080503,0.0,0.0,0.0,0.0,1.0,0.0,441.0,1.0,0.0,0.0,0.0,0.0,0.0
226.0,3.0,,55.0,6.0,22.140337,16.0,3025.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.17012,3.4011974,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
226.0,1.0,,65.0,2.0,22.140337,16.0,4225.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.452468,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
226.0,4.0,,35.0,10.0,22.140337,16.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6200733,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
226.0,2.0,,35.0,9.0,22.140337,16.0,1225.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0715075,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
198.0,3.0,30.0,,6.0,24.02832,16.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.886104,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0
198.0,1.0,30.0,33.0,5.0,24.02832,16.0,1089.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.560682,4.0943446,0.0,0.0,0.0,0.0,0.0,1.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0
198.0,4.0,30.0,45.0,7.0,24.02832,16.0,2025.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7037826,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0
198.0,2.0,30.0,60.0,6.0,24.02832,16.0,3600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.560682,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,900.0,0.0,1.0,0.0,0.0,0.0,0.0
48.0,3.0,46.0,64.0,5.0,19.459555,14.0,4096.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.1351666,5.480639,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
48.0,1.0,46.0,38.0,8.0,19.459555,14.0,1444.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.2983174,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
48.0,2.0,46.0,52.0,6.0,19.459555,14.0,2704.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.4161005,4.0943446,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
48.0,4.0,46.0,30.0,7.0,19.459555,14.0,900.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.8928523,4.4998097,1.0,0.0,0.0,0.0,0.0,1.0,2116.0,0.0,0.0,1.0,0.0,0.0,0.0
